borrow_amount,borrow_amount_usd,collat_amount,day,pure_tvl_amount,pure_tvl_amount_usd,ratio,supply_amount,supply_amount_usd,tvl_amount,tvl_amount_usd
42637935.67067502,42653583.79306615,0,2025-06-03 00:00:00,5695596.434480943,5697686.718372397,0.11783944161352461,48333532.10515596,48351270.51143855,48333532.10515596,48351270.51143855
42791490.992532015,42796839.928906076,0,2025-06-04 00:00:00,5695596.43448095,5696308.38403526,0.11746625208318531,48487087.427012965,48493148.312941335,48487087.427012965,48493148.312941335
42970388.685984015,43001370.33622661,0,2025-06-05 00:00:00,6276774.39846395,6281299.952805242,0.12745453758830075,49247163.084447965,49282670.28903185,49247163.084447965,49282670.28903185
43133631.48324701,43160503.735661075,0,2025-06-06 00:00:00,6731632.575712949,6735826.382807619,0.13499642893204306,49865264.05895996,49896330.118468694,49865264.05895996,49896330.118468694
43280343.43415401,43306917.56502258,0,2025-06-07 00:00:00,6731632.575712949,6735765.798114436,0.13460041199701553,50011976.00986696,50042683.363137014,50011976.00986696,50042683.363137014
43437670.25578101,43462212.53947552,0,2025-06-08 00:00:00,7206613.474199951,7210685.210812873,0.14229865531563832,50644283.72998096,50672897.7502884,50644283.72998096,50672897.7502884
43613157.56189301,43601163.94356348,0,2025-06-09 00:00:00,7202552.559490949,7200571.857537089,0.1417386973887828,50815710.12138396,50801735.801100574,50815710.12138396,50801735.801100574
43745761.070190005,43742130.17202118,0,2025-06-10 00:00:00,7202552.559490949,7201954.747628511,0.14136979315631282,50948313.629680954,50944084.91964969,50948313.629680954,50944084.91964969
43889901.400245,43900303.30687686,0,2025-06-11 00:00:00,7202552.559490949,7204259.564447548,0.14097096540258197,51092453.95973595,51104562.87132441,51092453.95973595,51104562.87132441
44056949.08789001,44068139.55295833,0,2025-06-12 00:00:00,7101996.450996943,7103800.358095496,0.13882218204827093,51158945.53888695,51171939.91105383,51158945.53888695,51171939.91105383
44190140.522645004,44212235.592906326,0,2025-06-13 00:00:00,6991996.450996943,6995492.449222441,0.1366100922006777,51182136.97364195,51207728.042128764,51182136.97364195,51207728.042128764
44326407.585199006,44357879.3345845,0,2025-06-14 00:00:00,6991996.450996943,6996960.76847715,0.13624734795075352,51318404.03619595,51354840.103061646,51318404.03619595,51354840.103061646
44460656.209787,44493690.477350876,0,2025-06-15 00:00:00,6991996.450996943,6997191.504360033,0.13589185570457643,51452652.66078395,51490881.9817109,51452652.66078395,51490881.9817109
44601311.552032,44637661.62094691,0,2025-06-16 00:00:00,6991996.450996943,6997694.928104505,0.13552138293955596,51593308.003028944,51635356.54905141,51593308.003028944,51635356.54905141
44744156.757271,44769034.508428045,0,2025-06-17 00:00:00,6991996.450996943,6995884.001023697,0.13514720398422575,51736153.20826794,51764918.50945174,51736153.20826794,51764918.50945174
44880665.970361,44913294.21452145,0,2025-06-18 00:00:00,6991996.450996943,6997079.632416817,0.13479154769811993,51872662.421357945,51910373.84693827,51872662.421357945,51910373.84693827
45014728.776866004,45042097.73196234,0,2025-06-19 00:00:00,7492050.118676938,7496605.285149094,0.14268729250334766,52506778.89554294,52538703.01711143,52506778.89554294,52538703.01711143
45147680.659446,45181767.15834389,0,2025-06-20 00:00:00,7958516.09758994,7964524.777243621,0.14986040393742808,53106196.75703594,53146291.9355875,53106196.75703594,53146291.9355875
45276403.425156005,45325754.704889424,0,2025-06-21 00:00:00,7658516.09758994,7666863.880136313,0.1446779586450321,52934919.522745945,52992618.58502574,52934919.522745945,52992618.58502574
45406360.431233004,45427610.60791482,0,2025-06-22 00:00:00,7658617.8807979375,7662202.11396615,0.14432528052238117,53064978.31203094,53089812.721880965,53064978.31203094,53089812.721880965
45533982.681179,45543635.88550742,0,2025-06-23 00:00:00,6195522.334218942,6196835.784953796,0.11976767093315055,51729505.01539794,51740471.670461215,51729505.01539794,51740471.670461215
45660476.894226,45680202.2202443,0,2025-06-24 00:00:00,6145331.894935943,6147986.678314555,0.11862244868999285,51805808.78916194,51828188.89855886,51805808.78916194,51828188.89855886
45784439.587818,45791765.09815204,0,2025-06-25 00:00:00,6044093.543466948,6045060.5984339025,0.11661710602838937,51828533.131284945,51836825.696585946,51828533.131284945,51836825.696585946
45907482.698888995,45945448.18708097,0,2025-06-26 00:00:00,6044155.941410951,6049154.4583744975,0.11634196917751072,51951638.640299946,51994602.64545547,51951638.640299946,51994602.64545547
46028967.21301899,46047562.91577306,0,2025-06-27 00:00:00,6043756.641981952,6046198.319665313,0.11606376994625994,52072723.85500094,52093761.23543837,52072723.85500094,52093761.23543837
46147495.904388994,46153541.226352476,0,2025-06-28 00:00:00,5743756.628188945,5744509.060307238,0.11068834047863746,51891252.53257794,51898050.28665971,51891252.53257794,51898050.28665971
46265452.09345199,46250045.69790487,0,2025-06-29 00:00:00,5143756.622889951,5142043.751934528,0.10005516037547676,51409208.71634194,51392089.4498394,51409208.71634194,51392089.4498394
46387941.17554699,46412526.78437003,0,2025-06-30 00:00:00,4543976.195555955,4546384.5029396,0.08921667257188426,50931917.371102944,50958911.287309624,50931917.371102944,50958911.287309624
46525839.29727799,46560082.31500079,0,2025-07-01 00:00:00,4543991.397024959,4547335.77469317,0.08897604192629252,51069830.69430295,51107418.089693956,51069830.69430295,51107418.089693956
46645693.12664299,46645973.00080174,0,2025-07-02 00:00:00,4118563.7135689557,4118588.4249512367,0.08113117319008034,50764256.84021194,50764561.42575298,50764256.84021194,50764561.42575298
46766946.472873986,46764748.42638976,0,2025-07-03 00:00:00,4118921.9939419553,4118728.40460824,0.08094431947502313,50885868.46681594,50883476.830997996,50885868.46681594,50883476.830997996
46887274.919669986,46916767.01559446,0,2025-07-04 00:00:00,4118931.5756309554,4121522.3835920272,0.08075353684674474,51006206.49530094,51038289.399186485,51006206.49530094,51038289.399186485
47006060.68972398,47030879.88976816,0,2025-07-05 00:00:00,4319343.51997596,4321624.133354508,0.0841560546182635,51325404.20969994,51352504.02312267,51325404.20969994,51352504.02312267
47126331.99914898,47129677.96872091,0,2025-07-06 00:00:00,4118538.089400962,4118830.5056053093,0.08036976349601871,51244870.08854994,51248508.47432622,51244870.08854994,51248508.47432622
47241965.83621198,47240501.33527105,0,2025-07-07 00:00:00,4118538.089400962,4118410.4147201907,0.08018881776093888,51360503.92561294,51358911.749991246,51360503.92561294,51358911.749991246
47367630.41191498,47361946.29626555,0,2025-07-08 00:00:00,4118318.5083219633,4117824.3101009647,0.07998917364234938,51485948.920236945,51479770.606366515,51485948.920236945,51479770.606366515
47495173.81104098,47473041.06004504,0,2025-07-09 00:00:00,4118318.5083219633,4116399.3718970856,0.07979151038336084,51613492.319362946,51589440.43194213,51613492.319362946,51589440.43194213
47626686.244690984,47590537.58983126,0,2025-07-10 00:00:00,4118318.5083219633,4115192.7045741472,0.07958871639841074,51745004.75301295,51705730.294405416,51745004.75301295,51705730.294405416
47786153.009750985,47740469.44747367,0,2025-07-11 00:00:00,4118318.5083219633,4114381.3958280077,0.07934419497726665,51904471.51807295,51854850.84330167,51904471.51807295,51854850.84330167
47940781.737176985,47894806.52749103,0,2025-07-12 00:00:00,4118318.5083219633,4114369.040872482,0.07910852260029283,52059100.24549895,52009175.56836351,52059100.24549895,52009175.56836351
48069985.12164398,48028020.02463279,0,2025-07-13 00:00:00,4111280.573358968,4107691.4254184254,0.07878844099698942,52181265.69500295,52135711.45005121,52181265.69500295,52135711.45005121
48131325.384906985,48094312.39568599,0,2025-07-14 00:00:00,4111280.573358968,4108118.998598055,0.07869593214096685,52242605.95826595,52202431.39428405,52242605.95826595,52202431.39428405
